CRIME_DATE,TIME,TIME _PERIOD,MOUTH,DATE,CRIME_YEAR,CRIME_CATEGORY_NUMBER,CRIME_CATEGORY_DESCRIPTION,ZIP,LATITUDE,LONGITUDE,EVENT,WeekdayNum,STATISTICAL_CODE_DESCRIPTION
6/20/2013,14:06,8,6,20,2013,13,NON-AGGRAVATED ASSAULTS,90013,34.04479,-118.24743,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/11/2014,00:12,1,12,11,2014,24,VANDALISM,90013,34.04521,-118.2324,0,4,VANDALISM MISD
10/5/2013,07:10,4,10,5,2013,6,LARCENY THEFT,90013,34.04521,-118.2324,1,6,"THEFT, PETTY: From Auto (Except Parts/Accessories)"
10/29/2010,09:10,5,10,29,2010,5,BURGLARY,90013,34.04521,-118.2324,0,5,"BURGLARY, OTHER STRUCTURE: Day, Entry No Force"
5/31/2014,12:05,7,5,31,2014,24,VANDALISM,90013,34.04521,-118.2324,1,6,VANDALISM: Graffiti/Tagging
5/31/2014,12:05,7,5,31,2014,24,VANDALISM,90013,34.04521,-118.2324,1,6,VANDALISM: Graffiti/Tagging
5/30/2014,12:05,7,5,30,2014,16,NARCOTICS,90013,34.0458,-118.24627,0,5,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)
10/20/2014,08:10,5,10,20,2014,30,MISDEMEANORS MISCELLANEOUS,90013,34.0461,-118.23962,0,1,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors"
5/30/2014,13:05,7,5,30,2014,16,NARCOTICS,90013,34.04643,-118.247,0,5,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)
4/5/2014,02:04,2,4,5,2014,24,VANDALISM,90013,34.04674,-118.23617,1,6,VANDALISM FELONY
10/12/2010,14:10,8,10,12,2010,6,LARCENY THEFT,90013,34.04674,-118.23617,0,2,VEHICLE BURGLARY: Auto/Passenger Van Burglary
5/28/2013,17:05,9,5,28,2013,9,FORGERY,90013,34.04786,-118.25069,0,2,WORTHLESS DOCUMENTS/FORGERY: Forgery - Prescriptions
7/19/2013,17:07,9,7,19,2013,13,NON-AGGRAVATED ASSAULTS,90013,34.04811,-118.25073,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/7/2011,08:01,5,1,7,2011,16,NARCOTICS,90013,34.04856,-118.25178,0,5,NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)
7/31/2014,09:07,5,7,31,2014,12,SEX OFFENSES MISDEMEANORS,90013,34.04856,-118.25178,0,4,SEX MISDEMEANORS: All Other Sex Misdemeanors
12/28/2012,09:12,5,12,28,2012,16,NARCOTICS,90013,34.04856,-118.25178,0,5,Felony Possession of a Controlled Substance (excluding Marijuana)
2/6/2013,10:02,6,2,6,2013,16,NARCOTICS,90013,34.04856,-118.25178,0,3,NARCOTICS: Under The Influence Of Narcotic (11550 H+S)
7/10/2014,10:07,6,7,10,2014,16,NARCOTICS,90013,34.04856,-118.25178,0,4,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)
8/17/2013,10:08,6,8,17,2013,16,NARCOTICS,90013,34.04856,-118.25178,1,6,NARCOTICS: Under The Influence Of Narcotic (11550 H+S)
3/14/2013,14:03,8,3,14,2013,4,AGGRAVATED ASSAULT,90013,34.04856,-118.25178,0,4,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
4/30/2013,15:04,8,4,30,2013,16,NARCOTICS,90013,34.04856,-118.25178,0,2,NARCOTICS: Under The Influence Of Narcotic (11550 H+S)
9/21/2013,17:09,9,9,21,2013,14,WEAPON LAWS,90013,34.04856,-118.25178,1,6,WEAPON LAWS: Felony
8/21/2013,18:08,10,8,21,2013,9,FORGERY,90013,34.04856,-118.25178,0,3,WORTHLESS DOCUMENTS/FORGERY: Forgery - Other
5/22/2013,20:05,11,5,22,2013,10,FRAUD AND NSF CHECKS,90013,34.04856,-118.25178,0,3,FRAUD: Fraud By False Pretenses
12/2/2012,21:12,11,12,2,2012,3,ROBBERY,90013,34.04856,-118.25178,1,7,"ROBBERY, STRONG-ARM: Other"
9/9/2014,10:09,6,9,9,2014,16,NARCOTICS,90013,34.04872,-118.25169,0,2,NARCOTICS: Under The Influence Of Narcotic (11550 H+S)
6/8/2010,18:06,10,6,8,2010,16,NARCOTICS,90013,34.04872,-118.25169,0,2,NARCOTICS: Under The Influence Of Narcotic (11550 H+S)
11/1/2014,19:11,10,11,1,2014,6,LARCENY THEFT,90013,34.04872,-118.25169,1,6,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)"
11/28/2014,22:11,12,11,28,2014,13,NON-AGGRAVATED ASSAULTS,90013,34.04872,-118.25169,2,5,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE"
12/6/2014,23:12,12,12,6,2014,24,VANDALISM,90013,34.04872,-118.25169,1,6,VANDALISM: Graffiti/Tagging
8/18/2011,20:08,11,8,18,2011,13,NON-AGGRAVATED ASSAULTS,90013,34.04876,-118.25175,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/13/2013,12:08,7,8,13,2013,30,MISDEMEANORS MISCELLANEOUS,90013,34.04914,-118.24954,0,2,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors"
9/5/2012,10:09,6,9,5,2012,16,NARCOTICS,90013,34.04953,-118.25947,0,3,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
1/16/2014,15:01,8,1,16,2014,16,NARCOTICS,90013,34.04953,-118.25947,0,4,Felony Possession of a Controlled Substance (excluding Marijuana)
10/23/2011,10:10,6,10,23,2011,12,SEX OFFENSES MISDEMEANORS,90013,34.05718,-118.20848,1,7,SEX MISDEMEANORS: All Other Sex Misdemeanors
1/26/2011,15:01,8,1,26,2011,9,FORGERY,90015,33.97943,-118.46637,0,3,WORTHLESS DOCUMENTS/FORGERY: Forgery - Other
12/8/2011,12:12,7,12,8,2011,30,MISDEMEANORS MISCELLANEOUS,90015,33.9842,-118.25619,0,4,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors"
7/6/2010,15:07,8,7,6,2010,24,VANDALISM,90015,33.98513,-118.2783,0,2,VANDALISM FELONY
2/23/2010,19:02,10,2,23,2010,24,VANDALISM,90015,34.01744,-118.25237,0,2,VANDALISM MISD
3/18/2014,22:03,12,3,18,2014,20,VAGRANCY,90015,34.01983,-118.24327,0,2,VAGRANCY/QUALITY OF LIFE:Illegal Vending
3/18/2014,23:03,12,3,18,2014,30,MISDEMEANORS MISCELLANEOUS,90015,34.01983,-118.24327,0,2,"MISDEMEANORS, MISCELLANEOUS: Trespassing"
9/6/2012,11:09,6,9,6,2012,13,NON-AGGRAVATED ASSAULTS,90015,34.02526,-118.27314,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/2/2010,12:12,7,12,2,2010,7,GRAND THEFT AUTO,90015,34.02705,-118.27354,0,4,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van
3/22/2012,19:03,10,3,22,2012,6,LARCENY THEFT,90015,34.02942,-118.26143,0,4,"THEFT, PETTY: Bicycles"
3/22/2012,15:03,8,3,22,2012,23,VEHICLE / BOATING LAWS,90015,34.02956,-118.26139,0,4,VEHICLE AND BOATING LAWS: Misdemeanor
3/1/2010,20:03,11,3,1,2010,3,ROBBERY,90015,34.02963,-118.27026,0,1,"ROBBERY, STRONG-ARM: Other"
8/14/2014,19:08,10,8,14,2014,18,DRUNK / ALCOHOL / DRUGS,90015,34.0298,-118.26143,0,4,DRUNK: Alcohol
3/22/2010,13:03,7,3,22,2010,7,GRAND THEFT AUTO,90015,34.02996,-118.27006,0,1,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van
3/26/2010,18:03,10,3,26,2010,6,LARCENY THEFT,90015,34.02996,-118.27006,0,5,VEHICLE BURGLARY: Auto/Passenger Van Burglary
4/22/2013,06:04,4,4,22,2013,13,NON-AGGRAVATED ASSAULTS,90015,34.03,-118.262,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/18/2014,09:08,5,8,18,2014,20,VAGRANCY,90015,34.03,-118.262,0,1,VAGRANCY/QUALITY OF LIFE:Illegal Vending
6/30/2014,10:06,6,6,30,2014,4,AGGRAVATED ASSAULT,90015,34.03,-118.262,0,1,"ASSAULT, AGGRAVATED: ADW - KNIFE"
11/20/2013,15:11,8,11,20,2013,10,FRAUD AND NSF CHECKS,90015,34.03,-118.262,0,3,FRAUD: Fraud By False Pretenses
1/5/2012,08:01,5,1,5,2012,6,LARCENY THEFT,90015,34.03025,-118.27008,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/7/2012,18:05,10,5,7,2012,6,LARCENY THEFT,90015,34.03025,-118.27008,0,1,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
1/31/2011,20:01,11,1,31,2011,23,VEHICLE / BOATING LAWS,90015,34.03057,-118.26966,0,1,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor"
3/20/2014,15:03,8,3,20,2014,19,DISORDERLY CONDUCT,90015,34.03112,-118.26847,0,4,DISORDERLY CONDUCT: Disturbing The Peace/Court Disturbances
1/27/2010,10:01,6,1,27,2010,6,LARCENY THEFT,90015,34.03133,-118.26832,0,3,GRAND THEFT: Auto Parts And Accessories
5/17/2012,07:05,4,5,17,2012,6,LARCENY THEFT,90015,34.03154,-118.27064,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/4/2010,10:05,6,5,4,2010,6,LARCENY THEFT,90015,34.03154,-118.27064,0,2,"GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)"
7/14/2010,11:07,6,7,14,2010,6,LARCENY THEFT,90015,34.03154,-118.27064,0,3,GRAND THEFT: Bicycles
9/30/2011,10:09,6,9,30,2011,28,FEDERAL OFFENSES WITH MONEY,90015,34.03191,-118.26615,0,5,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
8/8/2011,18:08,10,8,8,2011,23,VEHICLE / BOATING LAWS,90015,34.03236,-118.26753,0,1,VEHICLE AND BOATING LAWS: Felony
12/2/2010,11:12,6,12,2,2010,23,VEHICLE / BOATING LAWS,90015,34.03248,-118.26764,0,4,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor"
12/10/2010,11:12,6,12,10,2010,24,VANDALISM,90015,34.03248,-118.26764,0,5,VANDALISM FELONY
10/15/2012,21:10,11,10,15,2012,23,VEHICLE / BOATING LAWS,90015,34.03271,-118.2683,0,1,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor"
9/20/2012,10:09,6,9,20,2012,10,FRAUD AND NSF CHECKS,90015,34.03278,-118.26882,0,4,FRAUD: Fraud By False Pretenses
11/26/2014,07:11,4,11,26,2014,24,VANDALISM,90015,34.03296,-118.26869,0,3,VANDALISM: Graffiti/Tagging
6/18/2010,08:06,5,6,18,2010,3,ROBBERY,90015,34.03296,-118.26869,0,5,"ROBBERY, STRONG-ARM: Other"
1/11/2010,11:01,6,1,11,2010,4,AGGRAVATED ASSAULT,90015,34.03296,-118.26869,0,1,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
5/11/2010,19:05,10,5,11,2010,6,LARCENY THEFT,90015,34.03296,-118.26869,0,2,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)"
3/10/2013,00:03,1,3,10,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,1,7,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/10/2013,00:05,1,5,10,2013,24,VANDALISM,90015,34.03303,-118.27004,0,5,VANDALISM MISD
6/3/2014,00:06,1,6,3,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
11/29/2014,00:11,1,11,29,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,2,6,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/20/2013,01:08,1,8,20,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
1/23/2014,02:01,2,1,23,2014,24,VANDALISM,90015,34.03303,-118.27004,0,4,VANDALISM: Graffiti/Tagging
5/14/2013,02:05,2,5,14,2013,5,BURGLARY,90015,34.03303,-118.27004,0,2,"BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force"
6/11/2014,03:06,2,6,11,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)"
7/16/2014,03:07,2,7,16,2014,24,VANDALISM,90015,34.03303,-118.27004,0,3,VANDALISM: Graffiti/Tagging
8/7/2014,04:08,3,8,7,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
2/19/2014,06:02,4,2,19,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)"
3/23/2013,06:03,4,3,23,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,1,6,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/13/2014,07:03,4,3,13,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/25/2014,07:03,4,3,25,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
4/9/2014,07:04,4,4,9,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,LOCKER BURGLARY
4/23/2014,07:04,4,4,23,2014,24,VANDALISM,90015,34.03303,-118.27004,0,3,VANDALISM MISD
9/29/2013,07:09,4,9,29,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,1,7,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
12/10/2014,07:12,4,12,10,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: Auto Parts And Accessories"
3/27/2014,08:03,5,3,27,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,LOCKER BURGLARY
4/17/2014,08:04,5,4,17,2014,24,VANDALISM,90015,34.03303,-118.27004,0,4,VANDALISM MISD
5/22/2013,08:05,5,5,22,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/24/2013,08:05,5,5,24,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,5,"THEFT, PETTY: From Auto (Except Parts/Accessories)"
5/21/2014,08:05,5,5,21,2014,24,VANDALISM,90015,34.03303,-118.27004,0,3,VANDALISM MISD
5/15/2013,08:05,5,5,15,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/14/2014,08:05,5,5,14,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
9/19/2012,08:09,5,9,19,2012,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)"
9/26/2013,08:09,5,9,26,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
11/19/2013,08:11,5,11,19,2013,13,NON-AGGRAVATED ASSAULTS,90015,34.03303,-118.27004,0,2,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE"
1/7/2014,09:01,5,1,7,2014,5,BURGLARY,90015,34.03303,-118.27004,0,2,"BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force"
2/21/2014,09:02,5,2,21,2014,24,VANDALISM,90015,34.03303,-118.27004,0,5,VANDALISM FELONY
3/25/2014,09:03,5,3,25,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)"
4/17/2013,09:04,5,4,17,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
4/28/2014,09:04,5,4,28,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: Bicycles"
5/16/2013,09:05,5,5,16,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: Bicycles"
6/10/2013,09:06,5,6,10,2013,16,NARCOTICS,90015,34.03303,-118.27004,0,1,NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)
6/5/2014,09:06,5,6,5,2014,16,NARCOTICS,90015,34.03303,-118.27004,0,4,NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)
6/8/2014,09:06,5,6,8,2014,19,DISORDERLY CONDUCT,90015,34.03303,-118.27004,1,7,DISORDERLY CONDUCT: Telephone Annoyance
7/24/2013,09:07,5,7,24,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)"
8/28/2013,09:08,5,8,28,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,GRAND THEFT: Auto Parts And Accessories
9/4/2013,09:09,5,9,4,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,LOCKER BURGLARY
9/18/2013,09:09,5,9,18,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,LOCKER BURGLARY
9/27/2013,09:09,5,9,27,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,5,"THEFT, PETTY: Bicycles"
9/30/2013,09:09,5,9,30,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
9/24/2013,09:09,5,9,24,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
10/17/2013,09:10,5,10,17,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
10/24/2013,09:10,5,10,24,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,LOCKER BURGLARY
12/10/2013,09:12,5,12,10,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
12/17/2013,09:12,5,12,17,2013,5,BURGLARY,90015,34.03303,-118.27004,0,2,"BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force"
12/15/2014,09:12,5,12,15,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: Bicycles"
2/23/2013,10:02,6,2,23,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,1,6,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/4/2013,10:03,6,3,4,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/4/2013,10:03,6,3,4,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: Bicycles"
3/7/2013,10:03,6,3,7,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/12/2013,10:03,6,3,12,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
4/3/2014,10:04,6,4,3,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/3/2013,10:05,6,5,3,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,5,"THEFT, PETTY: Bicycles"
5/26/2013,10:05,6,5,26,2013,5,BURGLARY,90015,34.03303,-118.27004,2,7,"BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force"
6/26/2013,10:06,6,6,26,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/16/2013,10:08,6,8,16,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,5,"THEFT, PETTY: Bicycles"
8/29/2013,10:08,6,8,29,2013,24,VANDALISM,90015,34.03303,-118.27004,0,4,VANDALISM: Graffiti/Tagging
8/5/2014,10:08,6,8,5,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: Auto Parts And Accessories"
8/21/2014,10:08,6,8,21,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
9/17/2013,10:09,6,9,17,2013,24,VANDALISM,90015,34.03303,-118.27004,0,2,VANDALISM FELONY
9/20/2013,10:09,6,9,20,2013,16,NARCOTICS,90015,34.03303,-118.27004,0,5,NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)
9/24/2013,10:09,6,9,24,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
9/10/2013,10:09,6,9,10,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,LOCKER BURGLARY
10/7/2013,10:10,6,10,7,2013,14,WEAPON LAWS,90015,34.03303,-118.27004,0,1,WEAPON LAWS: Felony
12/4/2014,10:12,6,12,4,2014,24,VANDALISM,90015,34.03303,-118.27004,0,4,VANDALISM MISD
3/24/2014,11:03,6,3,24,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: Bicycles"
4/24/2013,11:04,6,4,24,2013,16,NARCOTICS,90015,34.03303,-118.27004,0,3,NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)
4/1/2014,11:04,6,4,1,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/7/2014,11:05,6,5,7,2014,14,WEAPON LAWS,90015,34.03303,-118.27004,0,3,WEAPON LAWS: Misdemeanor
5/21/2013,11:05,6,5,21,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)"
6/3/2014,11:06,6,6,3,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
7/8/2013,11:07,6,7,8,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,LOCKER BURGLARY
7/14/2014,11:07,6,7,14,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,LOCKER BURGLARY
8/22/2013,11:08,6,8,22,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/27/2013,11:08,6,8,27,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/29/2013,11:08,6,8,29,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/20/2014,11:08,6,8,20,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
10/16/2013,11:10,6,10,16,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)"
12/10/2014,11:12,6,12,10,2014,7,GRAND THEFT AUTO,90015,34.03303,-118.27004,0,3,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van
1/30/2014,12:01,7,1,30,2014,13,NON-AGGRAVATED ASSAULTS,90015,34.03303,-118.27004,0,4,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE"
2/26/2014,12:02,7,2,26,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/7/2013,12:03,7,3,7,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/19/2013,12:03,7,3,19,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/1/2014,12:03,7,3,1,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,1,6,"THEFT, PETTY: Bicycles"
3/12/2014,12:03,7,3,12,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,LOCKER BURGLARY
5/21/2013,12:05,7,5,21,2013,24,VANDALISM,90015,34.03303,-118.27004,0,2,VANDALISM: Graffiti/Tagging
5/28/2013,12:05,7,5,28,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
5/9/2014,12:05,7,5,9,2014,23,VEHICLE / BOATING LAWS,90015,34.03303,-118.27004,0,5,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor"
7/27/2014,12:07,7,7,27,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,1,7,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/8/2013,12:08,7,8,8,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
8/20/2014,12:08,7,8,20,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
9/25/2013,12:09,7,9,25,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: Bicycles"
10/16/2013,12:10,7,10,16,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,GRAND THEFT: Auto Parts And Accessories
12/2/2013,12:12,7,12,2,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: Bicycles"
1/23/2014,13:01,7,1,23,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: Bicycles"
1/30/2014,13:01,7,1,30,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,0,4,"THEFT, PETTY: Bicycles"
2/18/2014,13:02,7,2,18,2014,13,NON-AGGRAVATED ASSAULTS,90015,34.03303,-118.27004,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/6/2013,13:03,7,3,6,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)"
4/8/2013,13:04,7,4,8,2013,12,SEX OFFENSES MISDEMEANORS,90015,34.03303,-118.27004,0,1,SEX MISDEMEANORS: All Other Sex Misdemeanors
7/15/2014,13:07,7,7,15,2014,4,AGGRAVATED ASSAULT,90015,34.03303,-118.27004,0,2,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
10/9/2013,13:10,7,10,9,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,3,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
10/25/2013,13:10,7,10,25,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,5,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)"
12/9/2013,13:12,7,12,9,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
12/7/2014,13:12,7,12,7,2014,6,LARCENY THEFT,90015,34.03303,-118.27004,1,7,LOCKER BURGLARY
7/1/2013,14:07,8,7,1,2013,6,LARCENY THEFT,90015,34.03303,-118.27004,0,1,"THEFT, PETTY: Bicycles"
